"","seqnames","start","end","width","strand","type","gene","locus_tag","old_locus_tag","loctype","pseudo","gene_synonym","gene_id","product"
"3517","Tohama I",386190,387011,822,"+","gene","pyrF","BP_RS17550",BP3490,"normal",FALSE,NA,"BP_RS17550","orotidine-5'-phosphate decarboxylase"
"3518","Tohama I",384863,386182,1320,"+","gene",NA,"BP_RS17555",BP3491,"normal",FALSE,NA,"BP_RS17555","FAD-dependent oxidoreductase"
"3519","Tohama I",384414,384812,399,"+","gene",NA,"BP_RS17560",BP3492,"normal",FALSE,NA,"BP_RS17560","diacylglycerol kinase"
"3520","Tohama I",383435,384325,891,"+","gene",NA,"BP_RS17565",BP3493,"normal",FALSE,NA,"BP_RS17565","YihY/virulence factor BrkB family protein"
"3521","Tohama I",380101,383133,3033,"-","gene","brkA","BP_RS17570",BP3494,"normal",FALSE,NA,"BP_RS17570","serum resistance autotransporter BrkA"
"3522","Tohama I",378354,379997,1644,"+","gene","groL","BP_RS17575",BP3495,"normal",FALSE,NA,"BP_RS17575","chaperonin GroEL"
"3523","Tohama I",378034,378321,288,"+","gene","groES","BP_RS17580",BP3496,"normal",FALSE,NA,"BP_RS17580","co-chaperone GroES"
"3524","Tohama I",377071,377700,630,"+","gene",NA,"BP_RS17585",BP3497,"normal",FALSE,NA,"BP_RS17585","hypothetical protein"
"3525","Tohama I",376373,377074,702,"+","gene",NA,"BP_RS17590",BP3498,"normal",FALSE,NA,"BP_RS17590","hypothetical protein"
"3526","Tohama I",375689,376324,636,"+","gene",NA,"BP_RS17595",BP3499,"normal",FALSE,NA,"BP_RS17595","hypothetical protein"
"3527","Tohama I",373936,375645,1710,"+","gene",NA,"BP_RS17600",BP3500,"normal",FALSE,NA,"BP_RS17600","FAD-dependent oxidoreductase"
"3528","Tohama I",372924,373874,951,"+","gene",NA,"BP_RS17605",BP3501,"normal",FALSE,NA,"BP_RS17605","tripartite tricarboxylate transporter substratebinding protein"
"3529","Tohama I",371305,372318,1014,"+","gene",NA,"BP_RS17610",BP3503,"normal",FALSE,NA,"BP_RS17610","LysR family transcriptional regulator"
"3530","Tohama I",369512,371257,1746,"-","gene",NA,"BP_RS17615",BP3504,"normal",FALSE,NA,"BP_RS17615","FAD-dependent oxidoreductase"
"3531","Tohama I",368331,369281,951,"-","gene",NA,"BP_RS17625",BP3505,"normal",FALSE,NA,"BP_RS17625","IS481-like element IS481 family transposase"
"3532","Tohama I",367602,368249,648,"-","gene",NA,"BP_RS17630",BP3506,"normal",FALSE,NA,"BP_RS17630","isochorismatase family protein"
"3533","Tohama I",366160,367587,1428,"+","gene",NA,"BP_RS17635",BP3507,"normal",FALSE,NA,"BP_RS17635","diguanylate cyclase"
"3534","Tohama I",365389,365994,606,"+","gene",NA,"BP_RS17640",BP3508,"normal",FALSE,NA,"BP_RS17640","HD domain-containing protein"
"3535","Tohama I",365183,365383,201,"-","gene",NA,"BP_RS17645",NA,"normal",FALSE,NA,"BP_RS17645","hypothetical protein"
"3536","Tohama I",364151,365101,951,"-","gene",NA,"BP_RS17650",BP3510,"normal",FALSE,NA,"BP_RS17650","IS481-like element IS481 family transposase"
"3537","Tohama I",363981,364136,156,"-","gene",NA,"BP_RS17655",NA,"normal",FALSE,NA,"BP_RS17655","hypothetical protein"
"3538","Tohama I",363693,363959,267,"+","gene",NA,"BP_RS17660",BP3511,"normal",FALSE,NA,"BP_RS17660","hypothetical protein"
"3539","Tohama I",363127,363327,201,"-","gene",NA,"BP_RS17665",BP3512,"normal",FALSE,NA,"BP_RS17665","hypothetical protein"
"3540","Tohama I",362853,363110,258,"-","gene",NA,"BP_RS17670",BP3513,"normal",FALSE,NA,"BP_RS17670","hypothetical protein"
"3541","Tohama I",362672,362748,77,"+","gene",NA,"BP_RS17675",BPt46,"normal",FALSE,NA,"BP_RS17675",NA
"3542","Tohama I",361261,362581,1321,"+","gene",NA,"BP_RS17680",BP3514,"normal",TRUE,NA,"BP_RS17680","ergothioneine biosynthesis protein EgtB"
"3543","Tohama I",360265,361239,975,"+","gene","egtD","BP_RS17685",BP3515,"normal",FALSE,NA,"BP_RS17685","L-histidine N(alpha)-methyltransferase"
"3544","Tohama I",359334,359933,600,"-","gene",NA,"BP_RS17690",BP3517,"normal",FALSE,NA,"BP_RS17690","membrane protein"
"3545","Tohama I",357916,359346,1431,"-","gene",NA,"BP_RS17695",BP3518,"normal",FALSE,NA,"BP_RS17695","cardiolipin synthase B"
"3546","Tohama I",356956,357906,951,"+","gene",NA,"BP_RS17700",BP3519,"normal",FALSE,NA,"BP_RS17700","IS481-like element IS481 family transposase"
"3547","Tohama I",355907,356857,951,"+","gene",NA,"BP_RS17705",BP3520,"normal",FALSE,NA,"BP_RS17705","IS481-like element IS481 family transposase"
"3548","Tohama I",354147,355808,1662,"+","gene",NA,"BP_RS17710",BP3521,"normal",FALSE,NA,"BP_RS17710","FMN-binding glutamate synthase family protein"
"3549","Tohama I",352764,354071,1308,"+","gene",NA,"BP_RS17715",BP3522,"normal",FALSE,NA,"BP_RS17715","YeeE/YedE family protein"
"3550","Tohama I",351756,352703,948,"+","gene",NA,"BP_RS17720",BP3523,"normal",FALSE,NA,"BP_RS17720","AEC family transporter"
"3551","Tohama I",351188,351631,444,"-","gene",NA,"BP_RS17725",BP3524,"normal",FALSE,NA,"BP_RS17725","GNAT family N-acetyltransferase"
"3552","Tohama I",351010,351094,85,"+","gene",NA,"BP_RS17730",BPt47,"normal",FALSE,NA,"BP_RS17730",NA
"3553","Tohama I",350237,350848,612,"-","gene",NA,"BP_RS17735",BP3525,"normal",FALSE,NA,"BP_RS17735","DTW domain-containing protein"
"3554","Tohama I",350065,350149,85,"+","gene",NA,"BP_RS17740",BPt48,"normal",FALSE,NA,"BP_RS17740",NA
"3555","Tohama I",347255,349735,2481,"-","gene","rnr","BP_RS17745",BP3526,"normal",FALSE,NA,"BP_RS17745","ribonuclease R"
"3556","Tohama I",346393,347130,738,"-","gene","rlmB","BP_RS17750",BP3527,"normal",FALSE,NA,"BP_RS17750","23S rRNA(guanosine(2251)-2'-O)-methyltransferase RlmB"
"3557","Tohama I",345095,346339,1245,"-","gene",NA,"BP_RS17755",BP3528,"normal",FALSE,NA,"BP_RS17755","cystathionine gamma-synthase family protein"
"3558","Tohama I",344374,345054,681,"-","gene",NA,"BP_RS17760",BP3529,"normal",FALSE,NA,"BP_RS17760","Fe2+-dependent dioxygenase"
"3559","Tohama I",343781,344053,273,"-","gene",NA,"BP_RS17765",BP3530,"normal",FALSE,NA,"BP_RS17765","HU family DNA-binding protein"
"3560","Tohama I",343597,343672,76,"-","gene",NA,"BP_RS17770",BPt49,"normal",FALSE,NA,"BP_RS17770",NA
"3561","Tohama I",342484,343284,801,"-","gene",NA,"BP_RS17775",BP3531,"normal",FALSE,NA,"BP_RS17775","energy transducer TonB"
"3562","Tohama I",341505,342482,978,"-","gene",NA,"BP_RS17780",BP3532,"normal",FALSE,NA,"BP_RS17780","MotA/TolQ/ExbB proton channel family protein"
"3563","Tohama I",341038,341505,468,"-","gene",NA,"BP_RS17785",BP3533,"normal",FALSE,NA,"BP_RS17785","biopolymer transporter ExbD"
"3564","Tohama I",340284,340955,672,"-","gene",NA,"BP_RS17790",BP3534,"normal",FALSE,NA,"BP_RS17790","response regulator transcription factor"
"3565","Tohama I",339107,340225,1119,"-","gene",NA,"BP_RS17795",BP3535,"normal",FALSE,NA,"BP_RS17795","two-component sensor histidine kinase"
"3566","Tohama I",337200,339110,1911,"-","gene",NA,"BP_RS17800",BP3536,"normal",FALSE,NA,"BP_RS17800","potassium transporter Kup"
"3567","Tohama I",335778,337115,1338,"+","gene","argG","BP_RS17805",BP3537,"normal",FALSE,NA,"BP_RS17805","argininosuccinate synthase"
"3568","Tohama I",334686,335627,942,"+","gene","argF","BP_RS17810",BP3538,"normal",FALSE,NA,"BP_RS17810","ornithine carbamoyltransferase"
"3569","Tohama I",333453,334634,1182,"+","gene",NA,"BP_RS17815",BP3539,"normal",FALSE,NA,"BP_RS17815","aspartate aminotransferase family protein"
"3570","Tohama I",332953,333243,291,"-","gene",NA,"BP_RS17820",BP3540,"normal",FALSE,NA,"BP_RS17820","DUF3579 domain-containing protein"
"3571","Tohama I",332040,332948,909,"+","gene",NA,"BP_RS17825",BP3541,"normal",FALSE,NA,"BP_RS17825","LysR family transcriptional regulator"
"3572","Tohama I",331203,331928,726,"+","gene",NA,"BP_RS17830",BP3542,"normal",FALSE,NA,"BP_RS17830","SDR family oxidoreductase"
"3573","Tohama I",330103,331056,954,"+","gene",NA,"BP_RS17835",BP3543,"normal",FALSE,NA,"BP_RS17835","2-hydroxyacid dehydrogenase"
"3574","Tohama I",329029,330000,972,"+","gene",NA,"BP_RS17840",BP3544,"normal",FALSE,NA,"BP_RS17840","tripartite tricarboxylate transporter substratebinding protein"
"3575","Tohama I",328757,328948,192,"+","gene",NA,"BP_RS17845",BP3545,"normal",FALSE,NA,"BP_RS17845","hypothetical protein"
"3576","Tohama I",327632,328549,918,"-","gene",NA,"BP_RS17850",BP3546,"normal",FALSE,NA,"BP_RS17850","dihydrodipicolinate synthase family protein"
"3577","Tohama I",326799,327569,771,"-","gene",NA,"BP_RS17855",BP3547,"normal",FALSE,NA,"BP_RS17855","FadR family transcriptional regulator"
"3578","Tohama I",325750,326700,951,"-","gene",NA,"BP_RS17860",BP3548,"normal",FALSE,NA,"BP_RS17860","IS481-like element IS481 family transposase"
"3579","Tohama I",324333,325790,1458,"+","gene",NA,"BP_RS17865",BP3549,"normal",FALSE,NA,"BP_RS17865","MFS transporter"
"3580","Tohama I",323616,324443,828,"-","gene",NA,"BP_RS17870",BP3550,"normal",FALSE,NA,"BP_RS17870","helix-turn-helix transcriptional regulator"
"3581","Tohama I",323030,323548,519,"+","gene",NA,"BP_RS17875",BP3551,"normal",FALSE,NA,"BP_RS17875","carboxymuconolactone decarboxylase familyprotein"
"3582","Tohama I",322426,322974,549,"+","gene",NA,"BP_RS17880",BP3552,"normal",FALSE,NA,"BP_RS17880","peroxiredoxin"
"3583","Tohama I",321650,322363,714,"+","gene",NA,"BP_RS17885",NA,"normal",FALSE,NA,"BP_RS17885","two-component sensor histidine kinase"
"3584","Tohama I",320935,321651,717,"-","gene",NA,"BP_RS19560",NA,"normal",FALSE,NA,"BP_RS19560","hypothetical protein"
"3585","Tohama I",320199,320933,735,"+","gene","ompR","BP_RS17895",BP3554,"normal",FALSE,NA,"BP_RS17895","two-component system response regulator OmpR"
"3586","Tohama I",318822,320069,1248,"-","gene",NA,"BP_RS17900",BP3555,"normal",FALSE,NA,"BP_RS17900","bifunctional tRNA(adenosine(37)-N6)-threonylcarbamoyltransferase complexdimerization subunit type 1 TsaB/ribosomal protein alanineacetyltransferase RimI"
"3587","Tohama I",317939,318835,897,"-","gene",NA,"BP_RS17905",BP3556,"normal",FALSE,NA,"BP_RS17905","uracil-DNA glycosylase"
"3588","Tohama I",316610,317920,1311,"+","gene","lplT","BP_RS17910",BP3557,"normal",FALSE,NA,"BP_RS17910","lysophospholipid transporter LplT"
"3589","Tohama I",312820,316347,3528,"-","gene","smc","BP_RS17915",BP3558,"normal",FALSE,NA,"BP_RS17915","chromosome segregation protein SMC"
"3590","Tohama I",311717,312775,1059,"-","gene",NA,"BP_RS17920",BP3559,"normal",FALSE,NA,"BP_RS17920","membrane protein"
"3591","Tohama I",309627,311717,2091,"-","gene","ligA","BP_RS17925",BP3560,"normal",FALSE,NA,"BP_RS17925","NAD-dependent DNA ligase LigA"
"3592","Tohama I",308766,309542,777,"+","gene",NA,"BP_RS17930",BP3561,"normal",FALSE,NA,"BP_RS17930","peptidylprolyl isomerase"
"3593","Tohama I",308456,308740,285,"+","gene",NA,"BP_RS17935",BP3562,"normal",FALSE,NA,"BP_RS17935","BolA family transcriptional regulator"
"3594","Tohama I",307865,308434,570,"+","gene",NA,"BP_RS17940",BP3563,"normal",FALSE,NA,"BP_RS17940","septation protein A"
"3595","Tohama I",307467,307868,402,"+","gene","msrB","BP_RS17945",BP3564,"normal",FALSE,NA,"BP_RS17945","peptide-methionine (R)-S-oxide reductase MsrB"
"3596","Tohama I",306738,307415,678,"-","gene",NA,"BP_RS17950",BP3565,"normal",FALSE,NA,"BP_RS17950","ABC transporter ATP-binding protein"
"3597","Tohama I",306142,306741,600,"-","gene",NA,"BP_RS17955",BP3566,"normal",FALSE,NA,"BP_RS17955","energy-coupling factor transporter transmembraneprotein EcfT"
"3598","Tohama I",305541,306098,558,"-","gene",NA,"BP_RS17960",BP3567,"normal",FALSE,NA,"BP_RS17960","biotin transporter BioY"
"3599","Tohama I",304145,305308,1164,"-","gene",NA,"BP_RS17965",BP3568,"normal",FALSE,NA,"BP_RS17965","ABC transporter substrate-binding protein"
"3600","Tohama I",302958,303983,1026,"-","gene",NA,"BP_RS17970",BP3569,"normal",FALSE,NA,"BP_RS17970","branched-chain amino acid ABC transporterpermease"
"3601","Tohama I",301156,302952,1797,"-","gene",NA,"BP_RS17975",BP3570,"normal",FALSE,NA,"BP_RS17975","branched-chain amino acid ABC transporterATP-binding protein/permease"
"3602","Tohama I",300270,301109,840,"+","gene",NA,"BP_RS17980",BP3571,"normal",FALSE,NA,"BP_RS17980","branched-chain amino acid aminotransferase"
"3603","Tohama I",299240,300238,999,"+","gene",NA,"BP_RS17985",BP3572,"normal",FALSE,NA,"BP_RS17985","ABC transporter substrate-binding protein"
"3604","Tohama I",298167,299144,978,"+","gene",NA,"BP_RS17990",BP3573,"normal",FALSE,NA,"BP_RS17990","branched-chain amino acid ABC transporterpermease"
"3605","Tohama I",297283,298170,888,"+","gene",NA,"BP_RS17995",BP3574,"normal",FALSE,NA,"BP_RS17995","branched-chain amino acid ABC transporterpermease"
"3606","Tohama I",295977,297191,1215,"+","gene",NA,"BP_RS18000",BP3575,"normal",FALSE,NA,"BP_RS18000","ABC transporter substrate-binding protein"
"3607","Tohama I",295208,295918,711,"+","gene",NA,"BP_RS18005",BP3576,"normal",FALSE,NA,"BP_RS18005","ABC transporter ATP-binding protein"
"3608","Tohama I",294438,295211,774,"+","gene",NA,"BP_RS18010",BP3577,"normal",FALSE,NA,"BP_RS18010","ABC transporter ATP-binding protein"
"3609","Tohama I",293544,294179,636,"+","gene","nth","BP_RS18015",BP3578,"normal",FALSE,NA,"BP_RS18015","endonuclease III"
"3610","Tohama I",292906,293547,642,"+","gene","rsxB","BP_RS18020",BP3579,"normal",FALSE,NA,"BP_RS18020","electron transport complex subunit RsxB"
"3611","Tohama I",291627,292850,1224,"+","gene",NA,"BP_RS18025",BP3580,"normal",FALSE,NA,"BP_RS18025","polyhydroxyalkanoate depolymerase"
"3612","Tohama I",290684,291481,798,"+","gene",NA,"BP_RS18030",BP3581,"normal",FALSE,NA,"BP_RS18030","ferredoxin--NADP reductase"
"3613","Tohama I",290315,290638,324,"+","gene",NA,"BP_RS18035",BP3582,"normal",FALSE,NA,"BP_RS18035","ferredoxin family protein"
"3614","Tohama I",288973,290148,1176,"-","gene","pncB","BP_RS18040",BP3583,"normal",FALSE,NA,"BP_RS18040","nicotinate phosphoribosyltransferase"
"3615","Tohama I",288571,288921,351,"-","gene",NA,"BP_RS18045",BP3584,"normal",FALSE,NA,"BP_RS18045","RidA family protein"
"3616","Tohama I",287903,288412,510,"+","gene",NA,"BP_RS18050",BP3585,"normal",FALSE,NA,"BP_RS18050","NAD(P)H-dependent oxidoreductase"
"3617","Tohama I",287073,287906,834,"+","gene",NA,"BP_RS18055",BP3586,"normal",FALSE,NA,"BP_RS18055","zinc-dependent peptidase"
"3618","Tohama I",284776,286989,2214,"-","gene",NA,"BP_RS18060",BP3587,"normal",FALSE,NA,"BP_RS18060","bifunctional (p)ppGppsynthetase/guanosine-3',5'-bis(diphosphate)3'-pyrophosphohydrolase"
"3619","Tohama I",283548,284699,1152,"-","gene","argE","BP_RS18065",BP3588,"normal",FALSE,NA,"BP_RS18065","acetylornithine deacetylase"
"3620","Tohama I",282239,283438,1200,"-","gene","trpB","BP_RS18070",BP3589,"normal",FALSE,NA,"BP_RS18070","tryptophan synthase subunit beta"
"3621","Tohama I",281378,282235,858,"-","gene",NA,"BP_RS18075",BP3590,"normal",FALSE,NA,"BP_RS18075","tryptophan synthase subunit alpha"
"3622","Tohama I",280463,281341,879,"-","gene",NA,"BP_RS18080",BP3591,"normal",FALSE,NA,"BP_RS18080","acetyl-CoA carboxylase carboxyltransferasesubunit beta"
"3623","Tohama I",279719,280253,535,"-","gene",NA,"BP_RS18085",BP3592,"normal",TRUE,NA,"BP_RS18085","acyloxyacyl hydrolase"
"3624","Tohama I",278519,279469,951,"-","gene",NA,"BP_RS18090",BP3593,"normal",FALSE,NA,"BP_RS18090","IS481-like element IS481 family transposase"
"3625","Tohama I",274749,278522,3774,"+","gene","metH","BP_RS18095",BP3594,"normal",FALSE,NA,"BP_RS18095","methionine synthase"
"3626","Tohama I",272523,274412,1890,"-","gene",NA,"BP_RS18100",BP3595,"normal",FALSE,NA,"BP_RS18100","TonB-dependent receptor"
"3627","Tohama I",271618,272511,894,"-","gene",NA,"BP_RS18105",BP3596,"normal",FALSE,NA,"BP_RS18105","cobalamin-binding protein"
"3628","Tohama I",270717,271514,798,"-","gene",NA,"BP_RS18110",BP3597,"normal",FALSE,NA,"BP_RS18110","thiazole synthase"
"3629","Tohama I",269869,270720,852,"-","gene","thiD","BP_RS18115",BP3598,"normal",FALSE,NA,"BP_RS18115","bifunctional hydroxymethylpyrimidinekinase/phosphomethylpyrimidine kinase"
"3630","Tohama I",269127,269807,681,"-","gene",NA,"BP_RS18120",BP3599,"normal",FALSE,NA,"BP_RS18120","protein-L-isoaspartate O-methyltransferase"
"3631","Tohama I",268764,269099,336,"-","gene",NA,"BP_RS18125",NA,"normal",FALSE,NA,"BP_RS18125","TolC family protein"
"3632","Tohama I",267804,268763,960,"-","gene",NA,"BP_RS18130",BP3600,"normal",FALSE,NA,"BP_RS18130","TolC family outer membrane protein"
"3633","Tohama I",267295,267783,489,"+","gene","rfaE2","BP_RS18135",BP3602,"normal",FALSE,NA,"BP_RS18135","D-glycero-beta-D-manno-heptose 1-phosphateadenylyltransferase"
"3634","Tohama I",265997,267013,1017,"-","gene",NA,"BP_RS18140",BP3603,"normal",FALSE,NA,"BP_RS18140","IS110-like element IS1663 family transposase"
"3635","Tohama I",264702,265805,1104,"-","gene",NA,"BP_RS18145",BP3604,"normal",FALSE,NA,"BP_RS18145","AI-2E family transporter"
"3636","Tohama I",263851,264615,765,"-","gene",NA,"BP_RS18150",BP3605,"normal",FALSE,NA,"BP_RS18150","phytanoyl-CoA dioxygenase family protein"
"3637","Tohama I",262539,263729,1191,"-","gene","kch","BP_RS18155",BP3606,"normal",FALSE,NA,"BP_RS18155","voltage-gated potassium channel protein"
"3638","Tohama I",261592,262542,951,"+","gene",NA,"BP_RS18160",BP3607,"normal",FALSE,NA,"BP_RS18160","IS481-like element IS481 family transposase"
"3639","Tohama I",260457,260834,378,"-","gene","rpsL","BP_RS18165",BP3608,"normal",FALSE,NA,"BP_RS18165","30S ribosomal protein S12"
"3640","Tohama I",259823,260293,471,"-","gene","rpsG","BP_RS18170",BP3609,"normal",FALSE,NA,"BP_RS18170","30S ribosomal protein S7"
"3641","Tohama I",257703,259805,2103,"-","gene","fusA","BP_RS18175",BP3610,"normal",FALSE,NA,"BP_RS18175","elongation factor G"
"3642","Tohama I",256436,257626,1191,"-","gene","tuf","BP_RS18180",BP3611,"normal",FALSE,NA,"BP_RS18180","elongation factor Tu"
"3643","Tohama I",256061,256372,312,"-","gene","rpsJ","BP_RS18185",BP3612,"normal",FALSE,NA,"BP_RS18185","30S ribosomal protein S10"
"3644","Tohama I",255014,255703,690,"-","gene","rplC","BP_RS18190",BP3613,"normal",FALSE,NA,"BP_RS18190","50S ribosomal protein L3"
"3645","Tohama I",254392,255009,618,"-","gene","rplD","BP_RS18195",BP3614,"normal",FALSE,NA,"BP_RS18195","50S ribosomal protein L4"
"3646","Tohama I",254099,254395,297,"-","gene","rplW","BP_RS18200",BP3615,"normal",FALSE,NA,"BP_RS18200","50S ribosomal protein L23"
"3647","Tohama I",253271,254098,828,"-","gene","rplB","BP_RS18205",BP3616,"normal",FALSE,NA,"BP_RS18205","50S ribosomal protein L2"
"3648","Tohama I",252983,253258,276,"-","gene","rpsS","BP_RS18210",BP3617,"normal",FALSE,NA,"BP_RS18210","30S ribosomal protein S19"
"3649","Tohama I",252650,252979,330,"-","gene","rplV","BP_RS18215",BP3618,"normal",FALSE,NA,"BP_RS18215","50S ribosomal protein L22"
"3650","Tohama I",251849,252640,792,"-","gene","rpsC","BP_RS18220",BP3619,"normal",FALSE,NA,"BP_RS18220","30S ribosomal protein S3"
"3651","Tohama I",251430,251846,417,"-","gene","rplP","BP_RS18225",BP3620,"normal",FALSE,NA,"BP_RS18225","50S ribosomal protein L16"
"3652","Tohama I",251228,251419,192,"-","gene","rpmC","BP_RS18230",BP3621,"normal",FALSE,NA,"BP_RS18230","50S ribosomal protein L29"
"3653","Tohama I",250945,251226,282,"-","gene","rpsQ","BP_RS18235",BP3622,"normal",FALSE,NA,"BP_RS18235","30S ribosomal protein S17"
"3654","Tohama I",249915,250778,864,"+","gene",NA,"BP_RS18240",BP3623,"normal",FALSE,NA,"BP_RS18240","alpha/beta hydrolase"
"3655","Tohama I",248401,249828,1428,"+","gene",NA,"BP_RS18245",BP3624,"normal",FALSE,NA,"BP_RS18245","NAD-dependent succinate-semialdehydedehydrogenase"
"3656","Tohama I",247930,248237,308,"-","gene",NA,"BP_RS18250",NA,"normal",TRUE,NA,"BP_RS18250","aspartyl/asparaginyl beta-hydroxylasedomain-containing protein"
"3657","Tohama I",247140,247508,369,"-","gene","rplN","BP_RS18255",BP3626,"normal",FALSE,NA,"BP_RS18255","50S ribosomal protein L14"
"3658","Tohama I",246809,247129,321,"-","gene","rplX","BP_RS18260",BP3627,"normal",FALSE,NA,"BP_RS18260","50S ribosomal protein L24"
"3659","Tohama I",246257,246796,540,"-","gene","rplE","BP_RS18265",BP3628,"normal",FALSE,NA,"BP_RS18265","50S ribosomal protein L5"
"3660","Tohama I",245939,246244,306,"-","gene","rpsN","BP_RS18270",BP3629,"normal",FALSE,NA,"BP_RS18270","30S ribosomal protein S14"
"3661","Tohama I",245533,245928,396,"-","gene","rpsH","BP_RS18275",BP3630,"normal",FALSE,NA,"BP_RS18275","30S ribosomal protein S8"
"3662","Tohama I",244989,245522,534,"-","gene","rplF","BP_RS18280",BP3631,"normal",FALSE,NA,"BP_RS18280","50S ribosomal protein L6"
"3663","Tohama I",244605,244967,363,"-","gene","rplR","BP_RS18285",BP3632,"normal",FALSE,NA,"BP_RS18285","50S ribosomal protein L18"
